"","Date","Plot","Row","Column","Species","Coverage","Root","CO2Treatment","Ntreatment"
"15459","7/24/2019",175,2,17,"Andge",70,"R","EC","EN"
"15460","7/24/2019",175,2,17,"Poapr",10,"R","EC","EN"
"15461","7/24/2019",175,2,18,"Andge",80,"R","EC","EN"
"15462","7/24/2019",175,2,18,"Poapr",10,"R","EC","EN"
"15463","7/24/2019",175,3,1,"Asctu",90,"R","EC","EN"
"15464","7/24/2019",175,3,1,"Poapr",5,"R","EC","EN"
"15465","7/24/2019",175,3,2,"Asctu",40,"R","EC","EN"
"15466","7/24/2019",175,3,2,"Andge",10,"R","EC","EN"
"15467","7/24/2019",175,3,2,"Poapr",20,"R","EC","EN"
"15468","7/24/2019",175,3,3,"Poapr",40,"R","EC","EN"
"15469","7/24/2019",175,3,4,"Andge",40,"R","EC","EN"
"15470","7/24/2019",175,3,4,"Poapr",20,"R","EC","EN"
"15471","7/24/2019",175,3,5,"Andge",80,"R","EC","EN"
"15472","7/24/2019",175,3,5,"Poapr",10,"R","EC","EN"
"15473","7/24/2019",175,3,6,"Andge",20,"R","EC","EN"
"15474","7/24/2019",175,3,6,"Poapr",20,"R","EC","EN"
"15475","7/24/2019",175,3,7,"Andge",20,"R","EC","EN"
"15476","7/24/2019",175,3,7,"Poapr",40,"R","EC","EN"
"15477","7/24/2019",175,3,8,"Andge",20,"R","EC","EN"
"15478","7/24/2019",175,3,8,"Poapr",60,"R","EC","EN"
"15479","7/24/2019",175,3,9,"Andge",70,"R","EC","EN"
"15480","7/24/2019",175,3,9,"Poapr",20,"R","EC","EN"
"15481","7/24/2019",175,3,10,"Andge",60,"R","EC","EN"
"15482","7/24/2019",175,3,10,"Poapr",5,"R","EC","EN"
"15483","7/24/2019",175,3,11,"Andge",40,"R","EC","EN"
"15484","7/24/2019",175,3,11,"Poapr",20,"R","EC","EN"
"15485","7/24/2019",175,3,12,"Andge",60,"R","EC","EN"
"15486","7/24/2019",175,3,12,"Poapr",20,"R","EC","EN"
"15487","7/24/2019",175,3,13,"Andge",70,"R","EC","EN"
"15488","7/24/2019",175,3,13,"Poapr",20,"R","EC","EN"
"15489","7/24/2019",175,3,14,"Andge",60,"R","EC","EN"
"15490","7/24/2019",175,3,14,"Poapr",10,"R","EC","EN"
"15491","7/24/2019",175,3,15,"Andge",70,"R","EC","EN"
"15492","7/24/2019",175,3,15,"Poapr",10,"R","EC","EN"
"15493","7/24/2019",175,3,16,"Andge",70,"R","EC","EN"
"15494","7/24/2019",175,3,16,"Poapr",10,"R","EC","EN"
"15495","7/24/2019",175,3,17,"Andge",60,"R","EC","EN"
"15496","7/24/2019",175,3,17,"Poapr",20,"R","EC","EN"
"15497","7/24/2019",175,3,18,"Andge",80,"R","EC","EN"
"15498","7/24/2019",175,3,18,"Poapr",10,"R","EC","EN"
"15499","7/24/2019",175,4,1,"Andge",40,"R","EC","EN"
"15500","7/24/2019",175,4,1,"Poapr",10,"R","EC","EN"
"15501","7/24/2019",175,4,2,"Poapr",40,"R","EC","EN"
"15502","7/24/2019",175,4,3,"Poapr",20,"R","EC","EN"
"15503","7/24/2019",175,4,4,"Andge",20,"R","EC","EN"
"15504","7/24/2019",175,4,4,"Poapr",10,"R","EC","EN"
"15505","7/24/2019",175,4,5,"Andge",70,"R","EC","EN"
"15506","7/24/2019",175,4,5,"Poapr",10,"R","EC","EN"
"15507","7/24/2019",175,4,6,"Andge",60,"R","EC","EN"
"15508","7/24/2019",175,4,6,"Poapr",10,"R","EC","EN"
"15509","7/24/2019",175,4,7,"Poapr",30,"R","EC","EN"
"15510","7/24/2019",175,4,8,"Asctu",40,"R","EC","EN"
"15511","7/24/2019",175,4,8,"Andge",20,"R","EC","EN"
"15512","7/24/2019",175,4,9,"Asctu",60,"R","EC","EN"
"15513","7/24/2019",175,4,9,"Andge",10,"R","EC","EN"
"15514","7/24/2019",175,4,10,"Asctu",70,"R","EC","EN"
"15515","7/24/2019",175,4,10,"Andge",10,"R","EC","EN"
"15516","7/24/2019",175,4,11,"Andge",30,"R","EC","EN"
"15517","7/24/2019",175,4,11,"Poapr",10,"R","EC","EN"
"15518","7/24/2019",175,4,12,"Andge",70,"R","EC","EN"
"15519","7/24/2019",175,4,12,"Poapr",10,"R","EC","EN"
"15520","7/24/2019",175,4,13,"Andge",60,"R","EC","EN"
"15521","7/24/2019",175,4,13,"Poapr",10,"R","EC","EN"
"15522","7/24/2019",175,4,14,"Andge",50,"R","EC","EN"
"15523","7/24/2019",175,4,14,"Poapr",20,"R","EC","EN"
"15524","7/24/2019",175,4,15,"Andge",20,"R","EC","EN"
"15525","7/24/2019",175,4,15,"Poapr",10,"R","EC","EN"
"15526","7/24/2019",175,4,16,"Andge",60,"R","EC","EN"
"15527","7/24/2019",175,4,16,"Poapr",10,"R","EC","EN"
"15528","7/24/2019",175,4,17,"Andge",70,"R","EC","EN"
"15529","7/24/2019",175,4,17,"Poapr",20,"R","EC","EN"
"15530","7/24/2019",175,4,18,"Andge",60,"R","EC","EN"
"15531","7/24/2019",175,4,18,"Poapr",20,"R","EC","EN"
"15532","7/24/2019",175,4,18,"Luppe",20,"R","EC","EN"
"15533","7/24/2019",175,5,1,"Andge",80,"R","EC","EN"
"15534","7/24/2019",175,5,1,"Poapr",10,"R","EC","EN"
"15535","7/24/2019",175,5,2,"Andge",70,"R","EC","EN"
"15536","7/24/2019",175,5,2,"Poapr",20,"R","EC","EN"
"15537","7/24/2019",175,5,3,"Poapr",30,"R","EC","EN"
"15538","7/24/2019",175,5,4,"Poapr",30,"R","EC","EN"
"15539","7/24/2019",175,5,5,"Andge",90,"R","EC","EN"
"15540","7/24/2019",175,5,5,"Poapr",10,"R","EC","EN"
"15541","7/24/2019",175,5,6,"Andge",20,"R","EC","EN"
"15542","7/24/2019",175,5,6,"Poapr",30,"R","EC","EN"
"15543","7/24/2019",175,5,6,"Agrre",5,"R","EC","EN"
"15544","7/24/2019",175,5,7,"Asctu",80,"R","EC","EN"
"15545","7/24/2019",175,5,7,"Poapr",10,"R","EC","EN"
"15546","7/24/2019",175,5,7,"Andge",10,"R","EC","EN"
"15547","7/24/2019",175,5,8,"Asctu",90,"R","EC","EN"
"15548","7/24/2019",175,5,9,"Asctu",70,"R","EC","EN"
"15549","7/24/2019",175,5,9,"Andge",20,"R","EC","EN"
"15550","7/24/2019",175,5,10,"Asctu",60,"R","EC","EN"
"15551","7/24/2019",175,5,10,"Andge",20,"R","EC","EN"
"15552","7/24/2019",175,5,10,"Poapr",10,"R","EC","EN"
"15553","7/24/2019",175,5,11,"Andge",60,"R","EC","EN"
"15554","7/24/2019",175,5,11,"Poapr",10,"R","EC","EN"
"15555","7/24/2019",175,5,12,"Asctu",40,"R","EC","EN"
"15556","7/24/2019",175,5,12,"Andge",20,"R","EC","EN"
"15557","7/24/2019",175,5,12,"Poapr",10,"R","EC","EN"
"15558","7/24/2019",175,5,13,"Asctu",30,"R","EC","EN"
"15559","7/24/2019",175,5,13,"Poapr",20,"R","EC","EN"
"15560","7/24/2019",175,5,13,"Andge",30,"R","EC","EN"
"15561","7/24/2019",175,5,14,"Andge",30,"R","EC","EN"
"15562","7/24/2019",175,5,14,"Poapr",30,"R","EC","EN"
"15563","7/24/2019",175,5,15,"Andge",60,"R","EC","EN"
"15564","7/24/2019",175,5,15,"Poapr",20,"R","EC","EN"
"15565","7/24/2019",175,5,16,"Andge",80,"R","EC","EN"
"15566","7/24/2019",175,5,16,"Poapr",10,"R","EC","EN"
"15567","7/24/2019",175,5,17,"Andge",40,"R","EC","EN"
"15568","7/24/2019",175,5,17,"Poapr",40,"R","EC","EN"
"15569","7/24/2019",175,5,18,"Andge",70,"R","EC","EN"
"15570","7/24/2019",175,5,18,"Poapr",20,"R","EC","EN"
"15571","7/24/2019",175,6,1,"Andge",70,"R","EC","EN"
"15572","7/24/2019",175,6,1,"Poapr",10,"R","EC","EN"
"15573","7/24/2019",175,6,2,"Andge",20,"R","EC","EN"
"15574","7/24/2019",175,6,2,"Poapr",20,"R","EC","EN"
"15575","7/24/2019",175,6,3,"Andge",20,"R","EC","EN"
"15576","7/24/2019",175,6,3,"Poapr",20,"R","EC","EN"
"15577","7/24/2019",175,6,4,"Andge",30,"R","EC","EN"
"15578","7/24/2019",175,6,4,"Asctu",20,"R","EC","EN"
"15579","7/24/2019",175,6,4,"Poapr",10,"R","EC","EN"
"15580","7/24/2019",175,6,5,"Andge",40,"R","EC","EN"
"15581","7/24/2019",175,6,5,"Poapr",20,"R","EC","EN"
"15582","7/24/2019",175,6,6,"Andge",10,"R","EC","EN"
"15583","7/24/2019",175,6,6,"Poapr",30,"R","EC","EN"
"15584","7/24/2019",175,6,7,"Asctu",60,"R","EC","EN"
"15585","7/24/2019",175,6,7,"Andge",20,"R","EC","EN"
"15586","7/24/2019",175,6,7,"Poapr",10,"R","EC","EN"
"15587","7/24/2019",175,6,8,"Andge",20,"R","EC","EN"
"15588","7/24/2019",175,6,8,"Asctu",20,"R","EC","EN"
"15589","7/24/2019",175,6,8,"Poapr",10,"R","EC","EN"
"15590","7/24/2019",175,6,9,"Andge",70,"R","EC","EN"
"15591","7/24/2019",175,6,9,"Poapr",10,"R","EC","EN"
"15592","7/24/2019",175,6,10,"Andge",60,"R","EC","EN"
"15593","7/24/2019",175,6,10,"Poapr",20,"R","EC","EN"
"15594","7/24/2019",175,6,11,"Andge",40,"R","EC","EN"
"15595","7/24/2019",175,6,11,"Poapr",10,"R","EC","EN"
"15596","7/24/2019",175,6,12,"Andge",60,"R","EC","EN"
"15597","7/24/2019",175,6,12,"Poapr",10,"R","EC","EN"
"15598","7/24/2019",175,6,13,"Andge",20,"R","EC","EN"
"15599","7/24/2019",175,6,13,"Asctu",20,"R","EC","EN"
"15600","7/24/2019",175,6,13,"Poapr",20,"R","EC","EN"
"15601","7/24/2019",175,6,14,"Asctu",90,"R","EC","EN"
"15602","7/24/2019",175,6,15,"Asctu",30,"R","EC","EN"
"15603","7/24/2019",175,6,15,"Andge",20,"R","EC","EN"
"15604","7/24/2019",175,6,15,"Poapr",5,"R","EC","EN"
"15605","7/24/2019",175,6,16,"Andge",50,"R","EC","EN"
"15606","7/24/2019",175,6,16,"Poapr",30,"R","EC","EN"
"15607","7/24/2019",175,6,17,"Andge",20,"R","EC","EN"
"15608","7/24/2019",175,6,17,"Poapr",60,"R","EC","EN"
"15609","7/24/2019",175,6,18,"Andge",40,"R","EC","EN"
"15610","7/24/2019",175,6,18,"Poapr",30,"R","EC","EN"
"15611","7/24/2019",175,7,1,"Andge",80,"R","EC","EN"
"15612","7/24/2019",175,7,1,"Poapr",5,"R","EC","EN"
"15613","7/24/2019",175,7,2,"Andge",20,"R","EC","EN"
"15614","7/24/2019",175,7,2,"Poapr",10,"R","EC","EN"
"15615","7/24/2019",175,7,2,"Agrre",5,"R","EC","EN"
"15616","7/24/2019",175,7,3,"Andge",20,"R","EC","EN"
"15617","7/24/2019",175,7,3,"Asctu",60,"R","EC","EN"
"15618","7/24/2019",175,7,3,"Poapr",10,"R","EC","EN"
"15619","7/24/2019",175,7,4,"Poapr",30,"R","EC","EN"
"15620","7/24/2019",175,7,5,"Poapr",20,"R","EC","EN"
"15621","7/24/2019",175,7,5,"Andge",20,"R","EC","EN"
"15622","7/24/2019",175,7,6,"Andge",20,"R","EC","EN"
"15623","7/24/2019",175,7,6,"Poapr",20,"R","EC","EN"
"15624","7/24/2019",175,7,7,"Andge",30,"R","EC","EN"
"15625","7/24/2019",175,7,7,"Poapr",10,"R","EC","EN"
"15626","7/24/2019",175,7,8,"Andge",40,"R","EC","EN"
"15627","7/24/2019",175,7,8,"Poapr",10,"R","EC","EN"
"15628","7/24/2019",175,7,9,"Andge",50,"R","EC","EN"
"15629","7/24/2019",175,7,9,"Poapr",10,"R","EC","EN"
"15630","7/24/2019",175,7,10,"Andge",40,"R","EC","EN"
"15631","7/24/2019",175,7,10,"Poapr",10,"R","EC","EN"
"15632","7/24/2019",175,7,11,"Andge",40,"R","EC","EN"
"15633","7/24/2019",175,7,11,"Poapr",10,"R","EC","EN"
"15634","7/24/2019",175,7,12,"Poapr",30,"R","EC","EN"
"15635","7/24/2019",175,7,13,"Poapr",20,"R","EC","EN"
"15636","7/24/2019",175,7,13,"Andge",10,"R","EC","EN"
"15637","7/24/2019",175,7,13,"Asctu",80,"R","EC","EN"
"15638","7/24/2019",175,7,14,"Andge",20,"R","EC","EN"
"15639","7/24/2019",175,7,14,"Asctu",60,"R","EC","EN"
"15640","7/24/2019",175,7,15,"Poapr",20,"R","EC","EN"
"15641","7/24/2019",175,7,16,"Poapr",10,"R","EC","EN"
"15642","7/24/2019",175,7,17,"Andge",10,"R","EC","EN"
"15643","7/24/2019",175,7,17,"Poapr",30,"R","EC","EN"
"15644","7/24/2019",175,7,18,"Andge",70,"R","EC","EN"
"15645","7/24/2019",175,7,18,"Poapr",20,"R","EC","EN"
"15646","7/24/2019",175,8,1,"Andge",40,"R","EC","EN"
"15647","7/24/2019",175,8,1,"Poapr",10,"R","EC","EN"
"15648","7/24/2019",175,8,2,"Andge",20,"R","EC","EN"
"15649","7/24/2019",175,8,2,"Poapr",20,"R","EC","EN"
"15650","7/24/2019",175,8,3,"Asctu",40,"R","EC","EN"
"15651","7/24/2019",175,8,3,"Poapr",10,"R","EC","EN"
"15652","7/24/2019",175,8,4,"Asctu",30,"R","EC","EN"
"15653","7/24/2019",175,8,4,"Poapr",30,"R","EC","EN"
"15654","7/24/2019",175,8,5,"Asctu",60,"R","EC","EN"
"15655","7/24/2019",175,8,5,"Poapr",20,"R","EC","EN"
"15656","7/24/2019",175,8,6,"Poapr",20,"R","EC","EN"
"15657","7/24/2019",175,8,6,"Andge",10,"R","EC","EN"
"15658","7/24/2019",175,8,7,"Andge",40,"R","EC","EN"
"15659","7/24/2019",175,8,7,"Poapr",10,"R","EC","EN"
"15660","7/24/2019",175,8,8,"Andge",30,"R","EC","EN"
"15661","7/24/2019",175,8,8,"Poapr",20,"R","EC","EN"
"15662","7/24/2019",175,8,9,"Andge",60,"R","EC","EN"
"15663","7/24/2019",175,8,9,"Poapr",20,"R","EC","EN"
"15664","7/24/2019",175,8,10,"Andge",20,"R","EC","EN"
"15665","7/24/2019",175,8,10,"Poapr",10,"R","EC","EN"
"15666","7/24/2019",175,8,11,"Andge",40,"R","EC","EN"
"15667","7/24/2019",175,8,11,"Poapr",30,"R","EC","EN"
"15668","7/24/2019",175,8,12,"Poapr",30,"R","EC","EN"
"15669","7/24/2019",175,8,12,"Andge",20,"R","EC","EN"
"15670","7/24/2019",175,8,13,"Asctu",30,"R","EC","EN"
"15671","7/24/2019",175,8,13,"Poapr",10,"R","EC","EN"
"15672","7/24/2019",175,8,13,"Andge",10,"R","EC","EN"
"15673","7/24/2019",175,8,14,"Poapr",50,"R","EC","EN"
"15674","7/24/2019",175,8,14,"Andge",10,"R","EC","EN"
"15675","7/24/2019",175,8,15,"Andge",10,"R","EC","EN"
"15676","7/24/2019",175,8,15,"Poapr",20,"R","EC","EN"
"15677","7/24/2019",175,8,16,"Poapr",30,"R","EC","EN"
"15678","7/24/2019",175,8,17,"Andge",30,"R","EC","EN"
"15679","7/24/2019",175,8,17,"Poapr",20,"R","EC","EN"
"15680","7/24/2019",175,8,18,"Andge",60,"R","EC","EN"
"15681","7/24/2019",175,8,18,"Poapr",10,"R","EC","EN"
"15682","7/24/2019",175,9,1,"Andge",70,"R","EC","EN"
"15683","7/24/2019",175,9,1,"Poapr",5,"R","EC","EN"
"15684","7/24/2019",175,9,2,"Poapr",30,"R","EC","EN"
"15685","7/24/2019",175,9,3,"Asctu",70,"N","EC","EN"
"15686","7/24/2019",175,9,4,"Andge",90,"R","EC","EN"
"15687","7/24/2019",175,9,4,"Poapr",5,"R","EC","EN"
"15688","7/24/2019",175,9,5,"Asctu",90,"R","EC","EN"
"15689","7/24/2019",175,9,5,"Poapr",5,"R","EC","EN"
"15690","7/24/2019",175,9,6,"Andge",10,"R","EC","EN"
"15691","7/24/2019",175,9,6,"Asctu",70,"N","EC","EN"
"15692","7/24/2019",175,9,6,"Poapr",30,"R","EC","EN"
"15693","7/24/2019",175,9,7,"Andge",60,"R","EC","EN"
"15694","7/24/2019",175,9,7,"Poapr",20,"R","EC","EN"
"15695","7/24/2019",175,9,8,"Andge",40,"R","EC","EN"
"15696","7/24/2019",175,9,8,"Poapr",30,"R","EC","EN"
"15697","7/24/2019",175,9,9,"Andge",20,"R","EC","EN"
"15698","7/24/2019",175,9,9,"Amoca",40,"R","EC","EN"
"15699","7/24/2019",175,9,9,"Poapr",20,"R","EC","EN"
"15700","7/24/2019",175,9,10,"Andge",40,"R","EC","EN"
"15701","7/24/2019",175,9,10,"Poapr",20,"R","EC","EN"
"15702","7/24/2019",175,9,11,"Andge",20,"R","EC","EN"
"15703","7/24/2019",175,9,11,"Luppe",50,"R","EC","EN"
"15704","7/24/2019",175,9,11,"Poapr",20,"R","EC","EN"
"15705","7/24/2019",175,9,12,"Andge",40,"R","EC","EN"
"15706","7/24/2019",175,9,12,"Poapr",10,"R","EC","EN"
"15707","7/24/2019",175,9,13,"Andge",40,"R","EC","EN"
"15708","7/24/2019",175,9,13,"Poapr",10,"R","EC","EN"
"15709","7/24/2019",175,9,14,"Poapr",30,"R","EC","EN"
"15710","7/24/2019",175,9,15,"Andge",30,"R","EC","EN"
"15711","7/24/2019",175,9,15,"Poapr",20,"R","EC","EN"
"15712","7/24/2019",175,9,16,"Andge",30,"R","EC","EN"
"15713","7/24/2019",175,9,16,"Poapr",30,"R","EC","EN"
"15714","7/24/2019",175,9,17,"Andge",30,"R","EC","EN"
"15715","7/24/2019",175,9,17,"Poapr",20,"R","EC","EN"
"15716","7/24/2019",175,9,18,"Andge",40,"R","EC","EN"
"15717","7/24/2019",175,9,18,"Poapr",20,"R","EC","EN"
"15718","7/24/2019",175,10,1,"Andge",70,"R","EC","EN"
"15719","7/24/2019",175,10,1,"Poapr",10,"R","EC","EN"
"15720","7/24/2019",175,10,2,"Poapr",20,"R","EC","EN"
"15721","7/24/2019",175,10,3,"Poapr",20,"R","EC","EN"
"15722","7/24/2019",175,10,3,"Asctu",60,"N","EC","EN"
"15723","7/24/2019",175,10,4,"Asctu",90,"R","EC","EN"
"15724","7/24/2019",175,10,5,"Asctu",90,"R","EC","EN"
"15725","7/24/2019",175,10,6,"Asctu",80,"N","EC","EN"
"15726","7/24/2019",175,10,6,"Andge",10,"R","EC","EN"
"15727","7/24/2019",175,10,7,"Andge",40,"R","EC","EN"
"15728","7/24/2019",175,10,7,"Poapr",20,"R","EC","EN"
"15729","7/24/2019",175,10,8,"Andge",40,"R","EC","EN"
"15730","7/24/2019",175,10,8,"Poapr",20,"R","EC","EN"
"15731","7/24/2019",175,10,9,"Andge",20,"R","EC","EN"
"15732","7/24/2019",175,10,9,"Amoca",30,"R","EC","EN"
"15733","7/24/2019",175,10,9,"Poapr",20,"R","EC","EN"
"15734","7/24/2019",175,10,10,"Poapr",20,"R","EC","EN"
"15735","7/24/2019",175,10,10,"Andge",20,"R","EC","EN"
"15736","7/24/2019",175,10,11,"Luppe",40,"R","EC","EN"
"15737","7/24/2019",175,10,11,"Andge",30,"R","EC","EN"
"15738","7/24/2019",175,10,11,"Poapr",10,"R","EC","EN"
"15739","7/24/2019",175,10,12,"Andge",20,"R","EC","EN"
"15740","7/24/2019",175,10,12,"Poapr",10,"R","EC","EN"
"15741","7/24/2019",175,10,13,"Agrre",5,"R","EC","EN"
"15742","7/24/2019",175,10,13,"Luppe",20,"R","EC","EN"
"15743","7/24/2019",175,10,13,"Poapr",20,"R","EC","EN"
"15744","7/24/2019",175,10,13,"Andge",20,"R","EC","EN"
"15745","7/24/2019",175,10,14,"Poapr",10,"R","EC","EN"
"15746","7/24/2019",175,10,15,"Poapr",40,"R","EC","EN"
"15747","7/24/2019",175,10,15,"Andge",30,"R","EC","EN"
"15748","7/24/2019",175,10,16,"Andge",20,"R","EC","EN"
"15749","7/24/2019",175,10,16,"Poapr",20,"R","EC","EN"
"15750","7/24/2019",175,10,17,"Andge",80,"R","EC","EN"
"15751","7/24/2019",175,10,17,"Poapr",5,"R","EC","EN"
"15752","7/24/2019",175,10,18,"Andge",90,"R","EC","EN"
"15753","7/24/2019",175,10,18,"Poapr",10,"R","EC","EN"
"15754","7/24/2019",175,11,1,"Andge",40,"R","EC","EN"
"15755","7/24/2019",175,11,1,"Poapr",10,"R","EC","EN"
"15756","7/24/2019",175,11,2,"Poapr",50,"R","EC","EN"
"15757","7/24/2019",175,11,3,"Poapr",30,"R","EC","EN"
"15758","7/24/2019",175,11,3,"Asctu",60,"N","EC","EN"
"15759","7/24/2019",175,11,4,"Asctu",80,"R","EC","EN"
"15760","7/24/2019",175,11,5,"Asctu",80,"R","EC","EN"
"15761","7/24/2019",175,11,5,"Poapr",10,"R","EC","EN"
"15762","7/24/2019",175,11,6,"Asctu",70,"N","EC","EN"
"15763","7/24/2019",175,11,6,"Poapr",10,"R","EC","EN"
"15764","7/24/2019",175,11,7,"Poapr",40,"R","EC","EN"
"15765","7/24/2019",175,11,8,"Poapr",20,"R","EC","EN"
"15766","7/24/2019",175,11,9,"Poapr",50,"R","EC","EN"
"15767","7/24/2019",175,11,10,"Poapr",20,"R","EC","EN"
"15768","7/24/2019",175,11,11,"Poapr",10,"R","EC","EN"
"15769","7/24/2019",175,11,12,"Poapr",10,"R","EC","EN"
"15770","7/24/2019",175,11,12,"Andge",5,"R","EC","EN"
"15771","7/24/2019",175,11,13,"Andge",40,"R","EC","EN"
"15772","7/24/2019",175,11,13,"Poapr",5,"R","EC","EN"
"15773","7/24/2019",175,11,14,"Andge",30,"R","EC","EN"
"15774","7/24/2019",175,11,14,"Poapr",10,"R","EC","EN"
"15775","7/24/2019",175,11,15,"Andge",30,"R","EC","EN"
"15776","7/24/2019",175,11,15,"Poapr",20,"R","EC","EN"
"15777","7/24/2019",175,11,15,"Agrre",5,"R","EC","EN"
"15778","7/24/2019",175,11,16,"Andge",40,"R","EC","EN"
"15779","7/24/2019",175,11,16,"Poapr",30,"R","EC","EN"
"15780","7/24/2019",175,11,17,"Andge",90,"R","EC","EN"
"15781","7/24/2019",175,11,18,"Andge",80,"R","EC","EN"
"15782","7/24/2019",175,11,18,"Poapr",5,"R","EC","EN"
"15783","7/24/2019",175,12,1,"Andge",40,"R","EC","EN"
"15784","7/24/2019",175,12,1,"Poapr",10,"R","EC","EN"
"15785","7/24/2019",175,12,2,"Poapr",40,"R","EC","EN"
"15786","7/24/2019",175,12,3,"Poapr",30,"R","EC","EN"
"15787","7/24/2019",175,12,3,"Asctu",30,"N","EC","EN"
"15788","7/24/2019",175,12,4,"Asctu",60,"N","EC","EN"
"15789","7/24/2019",175,12,4,"Agrre",5,"R","EC","EN"
"15790","7/24/2019",175,12,5,"Asctu",60,"N","EC","EN"
"15791","7/24/2019",175,12,5,"Andge",10,"R","EC","EN"
"15792","7/24/2019",175,12,5,"Poapr",10,"R","EC","EN"
"15793","7/24/2019",175,12,6,"Asctu",60,"N","EC","EN"
"15794","7/24/2019",175,12,6,"Agrre",5,"R","EC","EN"
"15795","7/24/2019",175,12,6,"Andge",10,"R","EC","EN"
"15796","7/24/2019",175,12,6,"Poapr",5,"R","EC","EN"
"15797","7/24/2019",175,12,7,"Asctu",40,"N","EC","EN"
"15798","7/24/2019",175,12,7,"Poapr",30,"R","EC","EN"
"15799","7/24/2019",175,12,8,"Poapr",40,"R","EC","EN"
"15800","7/24/2019",175,12,9,"Poapr",20,"R","EC","EN"
"15801","7/24/2019",175,12,9,"Andge",40,"R","EC","EN"
"15802","7/24/2019",175,12,10,"Andge",80,"R","EC","EN"
"15803","7/24/2019",175,12,10,"Poapr",10,"R","EC","EN"
"15804","7/24/2019",175,12,11,"Andge",90,"R","EC","EN"
"15805","7/24/2019",175,12,11,"Poapr",5,"R","EC","EN"
"15806","7/24/2019",175,12,12,"Andge",30,"R","EC","EN"
"15807","7/24/2019",175,12,12,"Poapr",20,"R","EC","EN"
"15808","7/24/2019",175,12,13,"Andge",30,"R","EC","EN"
"15809","7/24/2019",175,12,13,"Poapr",20,"R","EC","EN"
"15810","7/24/2019",175,12,14,"Andge",50,"R","EC","EN"
"15811","7/24/2019",175,12,14,"Poapr",10,"R","EC","EN"
"15812","7/24/2019",175,12,15,"Andge",40,"R","EC","EN"
"15813","7/24/2019",175,12,15,"Poapr",10,"R","EC","EN"
"15814","7/24/2019",175,12,16,"Poapr",40,"R","EC","EN"
"15815","7/24/2019",175,12,17,"Andge",80,"R","EC","EN"
"15816","7/24/2019",175,12,17,"Poapr",5,"R","EC","EN"
"15817","7/24/2019",175,12,18,"Andge",80,"R","EC","EN"
"15818","7/24/2019",175,12,18,"Poapr",10,"R","EC","EN"
"15819","7/24/2019",175,13,1,"Andge",30,"R","EC","EN"
"15820","7/24/2019",175,13,1,"Poapr",10,"R","EC","EN"
"15821","7/24/2019",175,13,2,"Andge",30,"R","EC","EN"
"15822","7/24/2019",175,13,2,"Poapr",10,"R","EC","EN"
"15823","7/24/2019",175,13,3,"Andge",40,"R","EC","EN"
"15824","7/24/2019",175,13,3,"Poapr",20,"R","EC","EN"
"15825","7/24/2019",175,13,4,"Poapr",40,"R","EC","EN"
"15826","7/24/2019",175,13,5,"Andge",10,"R","EC","EN"
"15827","7/24/2019",175,13,5,"Poapr",20,"R","EC","EN"
"15828","7/24/2019",175,13,6,"Bargr",0,"N","EC","EN"
"15829","7/24/2019",175,13,7,"Andge",10,"R","EC","EN"
"15830","7/24/2019",175,13,7,"Poapr",10,"R","EC","EN"
"15831","7/24/2019",175,13,8,"Poapr",40,"R","EC","EN"
"15832","7/24/2019",175,13,9,"Andge",90,"R","EC","EN"
"15833","7/24/2019",175,13,10,"Andge",80,"R","EC","EN"
"15834","7/24/2019",175,13,11,"Andge",80,"R","EC","EN"
"15835","7/24/2019",175,13,11,"Poapr",5,"R","EC","EN"
"15836","7/24/2019",175,13,12,"Andge",60,"R","EC","EN"
"15837","7/24/2019",175,13,12,"Broin",5,"R","EC","EN"
"15838","7/24/2019",175,13,13,"Poapr",20,"R","EC","EN"
"15839","7/24/2019",175,13,14,"Asctu",20,"N","EC","EN"
"15840","7/24/2019",175,13,14,"Poapr",10,"R","EC","EN"
"15841","7/24/2019",175,13,15,"Asctu",90,"R","EC","EN"
"15842","7/24/2019",175,13,15,"Poapr",5,"R","EC","EN"
"15843","7/24/2019",175,13,16,"Asctu",60,"R","EC","EN"
"15844","7/24/2019",175,13,16,"Poapr",10,"R","EC","EN"
"15845","7/24/2019",175,13,17,"Agrre",10,"R","EC","EN"
"15846","7/24/2019",175,13,17,"Poapr",20,"R","EC","EN"
"15847","7/24/2019",175,13,18,"Poapr",10,"R","EC","EN"
"15848","7/24/2019",175,14,1,"Andge",60,"R","EC","EN"
"15849","7/24/2019",175,14,1,"Poapr",5,"R","EC","EN"
"15850","7/24/2019",175,14,2,"Andge",20,"R","EC","EN"
"15851","7/24/2019",175,14,3,"Andge",30,"R","EC","EN"
"15852","7/24/2019",175,14,4,"Andge",50,"R","EC","EN"
"15853","7/24/2019",175,14,5,"Andge",20,"R","EC","EN"
"15854","7/24/2019",175,14,5,"Asctu",60,"R","EC","EN"
"15855","7/24/2019",175,14,5,"Poapr",10,"R","EC","EN"
"15856","7/24/2019",175,14,6,"Asctu",40,"R","EC","EN"
"15857","7/24/2019",175,14,6,"Poapr",10,"R","EC","EN"
"15858","7/24/2019",175,14,7,"Poapr",60,"R","EC","EN"
"15859","7/24/2019",175,14,7,"Andge",10,"R","EC","EN"
"15860","7/24/2019",175,14,8,"Andge",40,"R","EC","EN"
"15861","7/24/2019",175,14,8,"Poapr",20,"R","EC","EN"
